# ENSEMBLE SAMPLING ELLIPTIC OPTIMIZATION LOG
# SUCCESS!
# NUMBER OF POINTS PER SAMPLE = 6
number samples, inner min ave, inner min std, inner max ave, inner max std, outer min ave, outer min std, outer max ave, outer max std
337, 0.4520430857707004, 0.3417424815344019, 0.6115146347241267, 0.15289206660824445, 0.3757939167982972, 0.7447948448667768, 0.6486266444888412, 0.2040205940615139
338, 0.45220080748552793, 0.3412488542732544, 0.6113493032048498, 0.15269589400493513, 0.37611688671395227, 0.7437158944938356, 0.648369749310366, 0.2037731435695767
339, 0.4523531535255014, 0.34075667662514203, 0.6112042264858091, 0.15249383971349115, 0.37642101018366164, 0.7426392064529003, 0.6481381019722543, 0.20351693566528
340, 0.452503959675554, 0.3402665239678034, 0.6110625949743548, 0.15229174667960524, 0.37672092167467447, 0.7415668452194197, 0.6479110096237893, 0.20326043550168435
341, 0.45265468917133217, 0.3397786004106594, 0.6109185349076401, 0.15209147978603668, 0.3770221159940859, 0.740499532321804, 0.6476812348207012, 0.2030063980565908
342, 0.45281023308504925, 0.3392936424257081, 0.6107498454756102, 0.15190090475886975, 0.37734335737697067, 0.7394399334459918, 0.647421458536519, 0.20276614079320193
343, 0.4528606785219049, 0.33879996865058315, 0.6109084842772668, 0.15170768249938668, 0.3772976045416024, 0.7383617306796115, 0.6475654718522734, 0.20248786302424926
344, 0.45300676924010375, 0.33831798753765774, 0.6107751994185296, 0.15150712710003078, 0.3775859113006449, 0.7373070838280458, 0.6473498790383091, 0.20223275569359728
345, 0.45316103060684093, 0.3378394312658752, 0.6106027901851282, 0.1513211829926305, 0.3779069917263498, 0.7362618315210177, 0.6470864348185046, 0.20199855662139837
346, 0.45330752844652705, 0.3373618446751754, 0.6104627689344612, 0.15112473323142747, 0.3781998232102813, 0.7352172188596064, 0.6468631372185173, 0.2017490774548463
347, 0.4534536335143343, 0.3368863440422533, 0.6103217108407928, 0.15092962583186476, 0.37849267104273937, 0.7341772722535799, 0.6466388557236651, 0.20150135481449497
348, 0.45358637006233726, 0.3364110506219929, 0.6102273269831251, 0.1507228717908349, 0.3787376511534343, 0.7331358639896367, 0.6464723791249826, 0.20123552918867163
349, 0.453730548301274, 0.3359395076201742, 0.610088940776998, 0.15052891997236234, 0.37902618279070094, 0.7321045591004445, 0.6462519667980823, 0.2009890817150798
350, 0.4538721407607306, 0.3354696794274794, 0.6099583722220017, 0.1503335148194717, 0.37930644583529977, 0.7310766959683085, 0.6460414695169445, 0.20074026989610724
351, 0.4540163121010336, 0.3350023196699681, 0.6098147482955733, 0.15014325653474006, 0.3795978818580073, 0.7300548932353437, 0.6458151764686847, 0.20049881211773848
352, 0.4541628514926541, 0.3345373911055132, 0.6096575106629563, 0.1499587706192384, 0.3798998922934049, 0.7290391030719671, 0.6455724137727208, 0.20026546256456423
353, 0.4543099862807198, 0.33407461136293, 0.6094940354079325, 0.1497776199809268, 0.3802057456383732, 0.7280283524690242, 0.6453222629614945, 0.20003666312033183
354, 0.4544445440237129, 0.33361200000678837, 0.6093809213499811, 0.14958101819405573, 0.3804654063317474, 0.7270157054678804, 0.6451343885706656, 0.19978511099853855
355, 0.45458329020679394, 0.3331520203223712, 0.6092495958208249, 0.14939062728500832, 0.38074201756563114, 0.7260096717413261, 0.6449243495558538, 0.19954266140351268
356, 0.45472659174477986, 0.3326947373640977, 0.609095706173492, 0.1492088364174068, 0.3810374257659323, 0.7250106432901033, 0.644686809184542, 0.19931246441816816
357, 0.4548620960784438, 0.33223828905173153, 0.6089725068553039, 0.14901784503407317, 0.3813046092450289, 0.7240120610149278, 0.6444873205700674, 0.1990687066070498
358, 0.4550026776555438, 0.33178457736032174, 0.6088256204721214, 0.14883545212615623, 0.38159239233929987, 0.723020610607101, 0.6442589324443374, 0.19883731480987635
359, 0.4551389094796798, 0.33133218619302957, 0.6086949330182349, 0.14864858376194437, 0.3818649909376532, 0.7220313384373036, 0.6440507508242286, 0.198599255853386
360, 0.4552698362211023, 0.3308809819960827, 0.6085825700334945, 0.14845725005733065, 0.38211909063336713, 0.7210438934621425, 0.6438654066539258, 0.19835432130464137
361, 0.45540790497194034, 0.33043276481013156, 0.6084389681304261, 0.14827652355580154, 0.38240139925270533, 0.7200644481776008, 0.6436418495076, 0.19812481275167254
362, 0.4555318550270131, 0.32998445427040884, 0.6083475011823529, 0.14808177818606627, 0.38263242886973386, 0.7190825941513301, 0.6434827755913844, 0.19787405447713421
363, 0.45567412538678104, 0.32954073422574615, 0.6081879975665712, 0.14790880473600998, 0.38293413108421065, 0.7181143821043579, 0.6432490702767276, 0.1976513358560012
364, 0.4558095400004049, 0.32909787027377096, 0.6080484948871193, 0.14772940523916395, 0.3832103180490975, 0.717146588323604, 0.6430313028245008, 0.19742325262663582
365, 0.4559463783215609, 0.3286571113991615, 0.6078995929309016, 0.14755424760585728, 0.3834933480757723, 0.7161838791419224, 0.6428022270710602, 0.19720106093441786
366, 0.4560794699589327, 0.32821766855241286, 0.6077653423617736, 0.14737485342454, 0.38376329025609074, 0.7152234104544515, 0.6425914267275786, 0.19697265238578995
367, 0.4562140725762421, 0.3277803158672404, 0.6076216763982075, 0.14719959526257084, 0.38404034618661675, 0.7142679936279602, 0.6423692897240643, 0.1967500159235136
368, 0.45633940726241956, 0.32734346525814156, 0.6075140216170566, 0.1470139263294576, 0.3842836612529706, 0.713312090597276, 0.6421917418544115, 0.1965119488332471
369, 0.4564723038986153, 0.3269095503870426, 0.6073731007454575, 0.14683947174233627, 0.3845567546757613, 0.7123641512135045, 0.641973472867751, 0.1962901553337715
370, 0.4566055129372067, 0.32647750989271895, 0.6072279814221117, 0.1466674000695102, 0.384832364254751, 0.7114205455586158, 0.6417502841823863, 0.19607159785501213
371, 0.45508440157604063, 0.3273474682418634, 0.6080238337966516, 0.14726742750002536, 0.3831045267679736, 0.7112380728336996, 0.6441140667020331, 0.20101694390596678
372, 0.4552196619595498, 0.32691757034855085, 0.6078823881603634, 0.14709458689765523, 0.3833788261778675, 0.7103011141238323, 0.6438920327752494, 0.20079212768543916
373, 0.4553465805979676, 0.32648822596386173, 0.6077732476637059, 0.14691235847962897, 0.383622869617699, 0.7093639453042775, 0.6437100348280045, 0.2005535106541087
374, 0.4554449519249165, 0.3260569873295014, 0.6077557368934323, 0.14671620989247733, 0.38376602921314906, 0.708420358496428, 0.6436412437505906, 0.20028961797867445
375, 0.45557427330256345, 0.3256315586857232, 0.6076331457260681, 0.14653963701390477, 0.3840215081450463, 0.707492419305379, 0.6434431819219701, 0.2000590580512472
376, 0.45570143939949337, 0.3252075734263952, 0.607517086297818, 0.14636189751465065, 0.38427010995874034, 0.7065673792029046, 0.6432534158409784, 0.19982663756291158
377, 0.4558326268667271, 0.32478593937787864, 0.6073818425184907, 0.14619117843039917, 0.3845352052523675, 0.705648388114909, 0.643040277626655, 0.19960423099961716
378, 0.45595812023550064, 0.3243651960211725, 0.6072683014301447, 0.1460143193736958, 0.38477994793535647, 0.7047303944841625, 0.6428541083701637, 0.1993728009432022
379, 0.4560853032813332, 0.323946428377291, 0.6071458971835678, 0.14584097909524565, 0.38503224969239447, 0.703817151084823, 0.6426572667391783, 0.1991463783192636
380, 0.4554592505535793, 0.3237493987604937, 0.6085961614719072, 0.1483602257374553, 0.3831187049602013, 0.7038769591338395, 0.6443997764250954, 0.20175650258036168
381, 0.4555797217339517, 0.32333278019609946, 0.608498940963926, 0.14817751941690124, 0.3833466787606133, 0.702966676483345, 0.6442344411949965, 0.2015173313694795
382, 0.4556849656736998, 0.3229158267952622, 0.6084505055353007, 0.14798646266492277, 0.3835210497258043, 0.7020542104787053, 0.6441294813641376, 0.2012638200384399
383, 0.4558154378466716, 0.3225040719953024, 0.6083088273478424, 0.14781908120439893, 0.38378895562967946, 0.7011566434875104, 0.6439098723478316, 0.20104672508944976
384, 0.4559472568101844, 0.32209420222047563, 0.608157460520042, 0.14765620115148426, 0.38406339733924116, 0.7002636814209361, 0.6436785829033861, 0.20083578944451885
385, 0.4560664015047685, 0.32168409887874433, 0.608058109514976, 0.1474771662569683, 0.3842909299205575, 0.6993678698048457, 0.6435115639003552, 0.20060149516947468
386, 0.45619361838210765, 0.3212768366268317, 0.6079244631844574, 0.14730935235436984, 0.3845499198002812, 0.6984798516029599, 0.6433025366234848, 0.20038345801942803
387, 0.4563100020664479, 0.3208696291722308, 0.6078316285699004, 0.14713021264565707, 0.3847694809327754, 0.6975901765615938, 0.6431440086028533, 0.20014863220410534
388, 0.45641513333717076, 0.32046254439545635, 0.6077748953413116, 0.1469447279943222, 0.38494952841066177, 0.6966996436950884, 0.643030208836827, 0.19990307827376513
389, 0.45654108925663456, 0.32005999018326364, 0.6076401411818805, 0.14677973392750757, 0.3852072039313474, 0.695822078709524, 0.6428205046906267, 0.19968869572349854
390, 0.45666689777010894, 0.319659024221298, 0.6075036980807246, 0.14661613289769207, 0.3854654866309854, 0.6949480973746289, 0.6426089490497944, 0.1994761643332946
391, 0.4567893257766816, 0.31925914640791675, 0.6073803880780221, 0.14644877189699568, 0.3857119397199899, 0.6940759128174753, 0.6424137761501372, 0.1992581983206814
392, 0.4569147782209404, 0.3188613176813764, 0.6072407501037707, 0.14628791629095117, 0.38597119249280976, 0.6932090020853343, 0.6421987392385778, 0.19904930168149418
393, 0.4570196158898943, 0.3184621478414367, 0.6071779040131855, 0.14610697926150573, 0.3861551012234685, 0.6923360702182134, 0.6420785134714715, 0.19881014743120703
394, 0.4571420748185611, 0.31806701599574216, 0.6070480785091368, 0.1459441414887205, 0.38640504180363017, 0.6914746656894756, 0.6418759812898526, 0.1985982800446726
395, 0.45439918314432154, 0.3222960592195826, 0.6085056002114492, 0.1486027279389614, 0.3831594068369794, 0.6935972844449095, 0.6460255539675127, 0.21476892965549893
396, 0.4545058303029362, 0.321895840906268, 0.6084520918097011, 0.14841878965338404, 0.3833356722431859, 0.6927298348150005, 0.6459114373758073, 0.21450957565547682
397, 0.4545854287851394, 0.3214940770632064, 0.6084790837624753, 0.14823271954136036, 0.38341864403017134, 0.691858799200316, 0.645896813821567, 0.21423943975803122
398, 0.4545378331109599, 0.3210913364653544, 0.608480110803624, 0.14804638182536906, 0.38349498518247876, 0.6909907574026783, 0.6460830313595902, 0.2140022928541766
399, 0.4546660805645487, 0.3206989200455588, 0.6083433940827524, 0.14788589762480445, 0.38375272658947823, 0.69014346623381, 0.6458665387488448, 0.2137775849500478
400, 0.45477374955037575, 0.32030501600300426, 0.6082819939203933, 0.14770601660561616, 0.38393554896445664, 0.6892899209763271, 0.6457430723643719, 0.21352443893568027
401, 0.45489741905546016, 0.3199149454131203, 0.6081616360935986, 0.14754136739356327, 0.3841780500297726, 0.6884470048426368, 0.645547189159351, 0.21329401455132818
402, 0.45502047424423764, 0.31952629547063244, 0.6080418730224284, 0.14737725851378897, 0.3844193482475464, 0.6876071723399176, 0.6453522755238872, 0.2130643122937605
403, 0.4551434281676178, 0.31913913616935347, 0.6079205293647817, 0.14721440000047573, 0.3846613860827114, 0.6867706775624817, 0.6451556514629909, 0.21283631444616707
404, 0.45526230799891193, 0.31875285122121544, 0.6078139080675423, 0.1470476696548009, 0.3848891563709341, 0.6859354274371464, 0.6449773928461382, 0.2126028587697681
405, 0.4553804161751055, 0.3183679368792089, 0.6077085277199529, 0.1468812902048338, 0.3851151123271606, 0.6851031240496182, 0.6448008946844473, 0.21236985644388348
406, 0.4555029498472646, 0.3179851781238518, 0.6075828106388111, 0.14672210514977085, 0.3853589067060208, 0.684276470027548, 0.6445995849214636, 0.21214684231453496
407, 0.4553560764455681, 0.31760808065938867, 0.6076389620941061, 0.14654611368371712, 0.38530786200764405, 0.6834360924743043, 0.6449290423681087, 0.2119900240430163
408, 0.4554753044759446, 0.3172277354711205, 0.6075259637241153, 0.1463841644228732, 0.3855394594269897, 0.6826140249005842, 0.644743094004373, 0.21176330313132358
409, 0.45544073732120527, 0.3168404585045303, 0.6078627817256231, 0.14636330729366884, 0.38524448799044037, 0.6818050565588945, 0.6451119630463019, 0.2116354614100062
410, 0.45551606511440346, 0.3164574986408393, 0.6078887901510136, 0.14618565276265738, 0.3853220106696999, 0.6809748841285242, 0.6450978234620472, 0.21137740524154894
411, 0.4556360049210964, 0.3160816095191141, 0.6077676309799782, 0.1460283121756726, 0.3855593728846488, 0.6801629242445457, 0.6449025069364179, 0.21115713792466007
412, 0.45575638317545264, 0.3157072148532339, 0.6076424568474061, 0.14587306058531063, 0.38579949773706096, 0.6793544242768136, 0.6447024742192171, 0.21093970841021192
413, 0.4558739902430797, 0.31533380695029534, 0.6075275242212773, 0.1457150275063119, 0.38603009842332664, 0.6785476069091005, 0.644515269545967, 0.21071844231653666
414, 0.4559912986123361, 0.314961761257095, 0.6074120050569439, 0.14555786982891333, 0.3862606084261116, 0.6777437992179379, 0.6443275634379317, 0.21049836474820371
415, 0.4561103152575329, 0.3145913810142945, 0.6072868942270684, 0.1454046782529133, 0.38649871346808173, 0.6769440843821145, 0.6441282727743695, 0.2102836995014159
416, 0.4562258141315201, 0.3142218482065237, 0.6071753586659387, 0.14524758093210233, 0.38672441918174394, 0.6761455940379041, 0.6439459083851597, 0.21006365606524816
417, 0.45621463670341766, 0.31384494005141894, 0.6074398453516149, 0.14517357993398788, 0.38651368169618017, 0.6753480593090045, 0.6442273561585281, 0.20989014418336882
418, 0.45633039474838927, 0.3134782153034985, 0.6073239805347962, 0.14501912581068482, 0.38674230239915147, 0.674555898619582, 0.6440400903429925, 0.20967380414364
419, 0.4564561589094602, 0.313114470400568, 0.6072171575967751, 0.14486243292010112, 0.38701642617625936, 0.6737737679617876, 0.643919092720468, 0.20943805758584838
420, 0.45657296875383513, 0.31275063303847306, 0.6070924986749354, 0.14471237364255518, 0.38725112155886515, 0.6729883254339896, 0.6437213005134702, 0.2092277543064909
421, 0.4566965594963677, 0.31238924278829666, 0.6069742050690211, 0.1445607333165658, 0.3875155571760799, 0.6722104221466096, 0.6435667193119301, 0.2090031282523275
422, 0.456817822216778, 0.31202881398803256, 0.606846347339527, 0.1444131818422667, 0.3877704085931384, 0.6714338543331096, 0.6433839467117952, 0.2087890296294243
423, 0.45683790338093233, 0.31166004037144485, 0.6068133418099052, 0.14424397320632615, 0.38791843551889277, 0.6706466216927448, 0.6434619851115829, 0.20854824973168665
424, 0.4569464479453428, 0.3113003046211797, 0.6067171721738316, 0.14408735005291726, 0.38812505222238397, 0.669868776913511, 0.6432995927467848, 0.20832894942253025
425, 0.4570577071027513, 0.31094229310808585, 0.6066086155310102, 0.14393509403036578, 0.38834280879312444, 0.6690952562135384, 0.6431221490624522, 0.20811578858199498
426, 0.457164784819494, 0.31058496774303823, 0.6065150505903205, 0.14377899612460388, 0.3885458180236851, 0.6683225758740049, 0.6429633777074761, 0.2078971457608089
427, 0.45726564643507545, 0.31022805675305765, 0.6064423751406163, 0.14361837147672527, 0.38872690580758906, 0.6675500015364385, 0.6428305542805168, 0.2076716592868513
428, 0.4573784893854501, 0.3098742022504006, 0.6063213399718701, 0.14347229636983347, 0.38895363516109327, 0.6667861574405317, 0.6426383672010668, 0.20746692377293308
429, 0.45749088076035554, 0.3095215664287121, 0.6062005102564465, 0.14332678220686146, 0.3891795960896103, 0.666024969710123, 0.6424466348727769, 0.20726293943983456
430, 0.4576034178323181, 0.3091702348621718, 0.606076953035726, 0.14318289830579284, 0.3894071038027332, 0.6652667602423342, 0.6422517500684235, 0.20706114403458137
431, 0.4577165342787399, 0.30882026862145984, 0.6059482420101467, 0.14304159903568905, 0.3896378744105454, 0.6645117715548872, 0.6420507264689181, 0.20686279874388674
432, 0.4577029841450698, 0.30846275894065694, 0.6062044496134255, 0.14297491986092184, 0.3894300409288886, 0.6637562391814918, 0.6423244015087906, 0.20670133646144379
433, 0.4578133214460774, 0.3081148952559169, 0.6060862823116729, 0.14283084464608564, 0.38965178305728476, 0.6630053530797765, 0.6421367349418539, 0.20649935572156355
434, 0.4579222592497646, 0.3077680677548684, 0.605972799488663, 0.14268574000907594, 0.38986907027090095, 0.6622565164695263, 0.641955025958064, 0.2062959702836911
435, 0.45803128065848514, 0.30742249765118307, 0.6058571442828495, 0.14254200375809967, 0.390087607710502, 0.6615105308822179, 0.6417708379135656, 0.20609443554340495
436, 0.4581381589483903, 0.3070778374088763, 0.6057494079121999, 0.14239617447976446, 0.39029884385890307, 0.6607661700693599, 0.6415965866123665, 0.20589003122652927
437, 0.4582462151032982, 0.306734587020371, 0.6056346632923576, 0.14225333501084841, 0.3905155047049033, 0.6600252163476714, 0.6414139019497619, 0.2056896982933978
438, 0.45835238574819, 0.3063922720391693, 0.6055267453294493, 0.14210876049671922, 0.39072583368533714, 0.6592859939353223, 0.6412398068816972, 0.20548698955149855
439, 0.4584579315011639, 0.3060510783943748, 0.6054199360633495, 0.1419644130065604, 0.39093466550655326, 0.6585491734941024, 0.6410672644911928, 0.20528457864594918
440, 0.45846483655914483, 0.30570312948277373, 0.6056111108754635, 0.14185955992648433, 0.39080170565801614, 0.6578062954916786, 0.6412622745469763, 0.2050918725919931
441, 0.4585653275513865, 0.30536360611911123, 0.6055220593534707, 0.14171094192159764, 0.39099314915891525, 0.6570723315089836, 0.6411119738912313, 0.2048834686144148
442, 0.45867149428947446, 0.3050261246346521, 0.6054077129416521, 0.1415709108938971, 0.3912069446286416, 0.6563439721623437, 0.6409307128650138, 0.20468696561273644
443, 0.4587679775536094, 0.30468840904891065, 0.6053308558551711, 0.14142026533292673, 0.3913852080912089, 0.655613471134175, 0.6407958051037465, 0.204475483304286
444, 0.45885931157984916, 0.3043511691691286, 0.6052615989303946, 0.1412684393479725, 0.39161253294332377, 0.6548922299698808, 0.6407633562145857, 0.20424623020060684
445, 0.45896503001697103, 0.3040171705834605, 0.6051440657091993, 0.14113135271458624, 0.39182709904818075, 0.6541716060218078, 0.640578514954126, 0.20405378553243905
446, 0.4590633039157824, 0.30368322894421806, 0.6050569420836471, 0.14098502466111187, 0.3920142125503809, 0.6534497397663133, 0.6404312874484454, 0.20384855789601325
447, 0.459127845816966, 0.303346410663252, 0.6050024802061633, 0.14083193172897587, 0.3922071409669954, 0.6527311188790711, 0.6404373999747554, 0.20362045262389017
448, 0.45923077885640284, 0.30301548024434255, 0.6048934338177622, 0.1406935564289319, 0.3924132172453382, 0.6520167746055179, 0.6402632812303877, 0.20342638240154642
449, 0.4593305801706063, 0.3026852295734425, 0.6047964980079024, 0.14055177101574073, 0.3926081821705524, 0.6513033664977315, 0.6401042476810026, 0.203227602115671
450, 0.4594286113070953, 0.30235586121185226, 0.6047053385331542, 0.14040880311339551, 0.3927972866623187, 0.6505916336188305, 0.6399525050016247, 0.20302713081216653
451, 0.4585542293009277, 0.3025895049902776, 0.6051585265046402, 0.14058214517013196, 0.39183074361758713, 0.6501933196712193, 0.6413377619445989, 0.20491983914210166
452, 0.4586409564588447, 0.302260208258242, 0.6051110842732085, 0.1404301621207969, 0.3919748292126447, 0.6494808891709551, 0.6412383317287217, 0.2047039234119986
453, 0.45873847637414134, 0.3019335219045497, 0.6050251928382443, 0.1402869615816297, 0.39215890830849587, 0.6487754307270646, 0.6410916924347037, 0.20450162105183148
454, 0.4588399661623597, 0.3016085479467807, 0.6049217824286294, 0.14014965884172584, 0.39235875942598325, 0.6480744856730624, 0.6409236570964649, 0.2043075801718302
455, 0.4589425317269718, 0.3012848537340271, 0.604811851843015, 0.14001515729548464, 0.3925635834391195, 0.6473766349495642, 0.6407477791515925, 0.2041173465649216
456, 0.4590475323321613, 0.30096265031396485, 0.6046904773067043, 0.1398855084265102, 0.3927788439225686, 0.6466827039280935, 0.6405604371056277, 0.20393256763085088
457, 0.45911693395736347, 0.30063684205879226, 0.6046919520939293, 0.1397323805574171, 0.39286550552426225, 0.6459774369103748, 0.6405222015627313, 0.203710960745139
458, 0.45920712687480325, 0.3003146461011113, 0.6046267316537658, 0.13958671431672387, 0.39302643198927534, 0.6452810065534251, 0.640401917813976, 0.20350469321267736
459, 0.4592094696397696, 0.2999873317782503, 0.6048191740280671, 0.13949538570401607, 0.39288546723095413, 0.6445847623761052, 0.6405994948951703, 0.20332686010734966
460, 0.45922477088609104, 0.29966126049550584, 0.6049741683050551, 0.13938323859316823, 0.39278904984829116, 0.6438870590534529, 0.6407510700456651, 0.20313169145587343
461, 0.45932416029738937, 0.29934366186737976, 0.60487022635946, 0.13924982771666233, 0.3929863972539392, 0.6432022475436482, 0.6405836023088581, 0.2029430425129179
462, 0.4594227885388353, 0.29902701976822005, 0.6047682175793276, 0.13911628509353963, 0.393181622279356, 0.6425194370140167, 0.6404186848024016, 0.2027542102143004
463, 0.45952232174214397, 0.2987115831495264, 0.6046605246753339, 0.1389852476775194, 0.39338112465796676, 0.6418395212014585, 0.640246944505099, 0.20256877203850301
464, 0.4596157603934417, 0.29839629558853925, 0.6045771450952394, 0.13884699014187482, 0.39355829342943643, 0.6411588442216148, 0.6401053078062554, 0.20237331852494136
465, 0.45969899403619496, 0.29808065874258094, 0.6045283301360728, 0.13870159777755664, 0.39369897503117096, 0.6404762241122024, 0.6400064392096305, 0.2021668134675258
466, 0.45979591001861114, 0.29776799194640197, 0.6044282028080746, 0.13856951875284235, 0.39389076060885436, 0.6398020151734459, 0.6398445108066001, 0.20197996492801676
467, 0.45989323574881447, 0.2974564315004348, 0.6043247714564034, 0.1384390843985033, 0.39408489013855086, 0.6391303741819361, 0.6396786826357143, 0.2017953501870893
468, 0.45999069195599784, 0.2971459297068387, 0.604219216623478, 0.13830991162409492, 0.3942802986133075, 0.6384611425318022, 0.6395104075288538, 0.20161243936790504
469, 0.46008377462696554, 0.2968358042970329, 0.6041312709040292, 0.13817547991112794, 0.3944597930015502, 0.6377919378032778, 0.6393639718130456, 0.20142229921978552
470, 0.4601804723496797, 0.2965272480028984, 0.6040262824676574, 0.13804713170725524, 0.3946538107215306, 0.6371269293840447, 0.6391967202260517, 0.2012405049915397
471, 0.4602697028942416, 0.29621861263389365, 0.6039508174178496, 0.13791021160865408, 0.3948203683699458, 0.6364604574965623, 0.6390659843267595, 0.20104673975477141
472, 0.4603659782936221, 0.2959120320895623, 0.6038448089609315, 0.13778325186716806, 0.3950142784816806, 0.6357998110220402, 0.6388978014197653, 0.2008668187637929
473, 0.46045927571713524, 0.29560601250184365, 0.6037509795843127, 0.1376526214033812, 0.39519749183763575, 0.6351398353138361, 0.6387447629290564, 0.2006819181302277
474, 0.4605389652419587, 0.2952991131641098, 0.6037054363203962, 0.13751090891953394, 0.3953313848098351, 0.6344761852655574, 0.6386513838758162, 0.20048040311388096
475, 0.46062395068228906, 0.2949939108993366, 0.6036411058245544, 0.13737322421772796, 0.3954850546881813, 0.6338167938058811, 0.6385350036305071, 0.2002852877719186
476, 0.4607115065988966, 0.29469005879580257, 0.6035665248705205, 0.13723847503269657, 0.39564883520628363, 0.6331607316676963, 0.6384061466494724, 0.2000945025071092
477, 0.46078453424357446, 0.2943853088974773, 0.6035396359584306, 0.13709579887984008, 0.3957609312384155, 0.6325014211807024, 0.638336232107977, 0.1998904698419436
478, 0.4608759201156928, 0.2940839862369344, 0.603447682931291, 0.13696704221549635, 0.3959404379184299, 0.6318516253648481, 0.6381862849813622, 0.1997081232507953
479, 0.4609589776326662, 0.2937824610427465, 0.6033862216819527, 0.13683059389445218, 0.39608967612758905, 0.6312001611523291, 0.6380740586483202, 0.1995146386520098
480, 0.46105124786098, 0.2934832259444931, 0.6032877463867834, 0.1367049780800213, 0.3962739802334861, 0.6305552201738943, 0.6379163904114576, 0.19933657284061698
481, 0.4610804332962522, 0.2931786883847627, 0.6033869241267515, 0.1365800845902558, 0.3962371833558721, 0.6298999322308964, 0.6380025211446556, 0.1991381953864043
482, 0.4611670034019588, 0.2928805573147951, 0.6033098583625494, 0.1364487989556038, 0.39640126493026284, 0.6292564596865763, 0.6378715174417456, 0.19895226027166826
483, 0.46125540788987945, 0.2925836487860157, 0.603224508826961, 0.13632035333580197, 0.3965728795106274, 0.628616009266827, 0.6377304583656711, 0.19877032531622849
484, 0.4613469884535399, 0.2922881664168372, 0.6031239475370858, 0.1361973861166829, 0.39675730884290183, 0.6279793576432942, 0.6375708254814726, 0.1985958681790579
485, 0.4613961366469932, 0.2919886849348286, 0.6031625969864829, 0.13605956090140214, 0.39679100612831975, 0.6273320602211695, 0.6375829190492807, 0.19839120292958345
486, 0.4614865203555514, 0.29169492190704593, 0.6030650910016763, 0.1359364713938038, 0.39697217790625156, 0.6266990255362226, 0.6374273387164786, 0.19821660677581834
487, 0.4615765830861451, 0.291402050654807, 0.6029677508855822, 0.1358137885504052, 0.397152799261092, 0.6260679294686361, 0.637272108780593, 0.19804256301240059
488, 0.4616614598473773, 0.2911093558095717, 0.6028910109395179, 0.13568513254005865, 0.39731443158216395, 0.6254363087557168, 0.6371423882222359, 0.19786025652344758
489, 0.4617227789174528, 0.29081470041344937, 0.6028906385080585, 0.13554632443367434, 0.3973924250893018, 0.6247988516145444, 0.6371069491074842, 0.1976593922716591
490, 0.4618103873292168, 0.29052425857233904, 0.6028075930554073, 0.1354203934290399, 0.3975666753602498, 0.62417287007375, 0.636971253345435, 0.19748039483201513
491, 0.4618975798454358, 0.2902346759408598, 0.6027168868882052, 0.13529732009534912, 0.3977387506828954, 0.6235485664044554, 0.636824488321131, 0.19730594070200097
492, 0.4619854810083324, 0.28994611424262895, 0.6027970674523231, 0.13517142967373574, 0.39793537886501545, 0.6229297938562334, 0.6369437643722771, 0.1971230435810705
493, 0.46207194615657027, 0.2896582514263652, 0.6027043136431234, 0.13504994156520617, 0.3981055486995262, 0.6223091456879414, 0.6367941509681921, 0.19695098089565968
494, 0.4621580873105208, 0.28937124756678256, 0.6026153815799484, 0.13492763170202074, 0.3982756774696767, 0.6216904353596634, 0.6366500979323465, 0.19677753331615477
495, 0.4622438522891258, 0.2890850904696098, 0.6025230928739121, 0.1348068788205345, 0.398444419658039, 0.6210734718870291, 0.6365012861951194, 0.19660649065904953
496, 0.46232917359037745, 0.28879976577219973, 0.6024189386647011, 0.1346908515309352, 0.3986100436927311, 0.6204580162933269, 0.6363358127103285, 0.1964426998420148
497, 0.4624162922560459, 0.2885156003890891, 0.6027044514648955, 0.13470544135583362, 0.39882360497041425, 0.6198517467555075, 0.636782614945001, 0.1964970904874673
498, 0.4625010043659561, 0.2882319675234996, 0.602610240286941, 0.13458651610528677, 0.398989789335806, 0.6192401757606362, 0.636631151759124, 0.19632874459074443
499, 0.46258525858443744, 0.2879491517278015, 0.6025020219069401, 0.13447327929314976, 0.3991523562041398, 0.6186300208650419, 0.6364601644313167, 0.1961690377495741
500, 0.46266894930705665, 0.28766713336282984, 0.6023739283116585, 0.13436920887901624, 0.39930860413397595, 0.618020937189368, 0.6362641545509863, 0.19602167815211416
